Authors,DOI,Latitude,Longitude,Thaw Type (abrupt vs gradual),Feature Type,Site Name
Wang et al. 2018,https://doi.org/10.5194/essd-10-2311-2018,70.04,-157.08,NA,NA,Piksiksak
Jones & Zuck,doi:10.5066/F7H70CXB,70.040456,-152.219667,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.040595,-151.823753,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04065,-153.680012,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.040908,-152.050698,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.041042,-153.40943,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.041182,-152.503531,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.041226,-152.275807,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.041253,-153.24996,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04135,-152.909375,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.041405,-152.783831,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.042303,-153.345737,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.042375,-153.383925,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.042688,-153.635752,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.042688,-153.458373,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.042942,-153.350795,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.043219,-152.470139,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.043567,-152.106331,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04358,-152.967723,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.043628,-152.939367,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.043656,-152.404173,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.043692,-152.494215,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.044013,-153.772869,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.044286,-152.448229,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.044307,-153.504696,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.044401,-151.739986,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04464,-153.191965,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.044648,-153.74777,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.044877,-151.818752,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.044908,-153.197032,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04498,-152.196067,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.045076,-152.738175,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04522,-153.008643,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04522,-152.238298,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.045513,-153.499222,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.045901,-153.667486,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04597,-151.787343,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.046029,-153.503928,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.046062,-152.761454,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.046237,-151.722194,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04626,-153.646509,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.046433,-152.669703,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.046801,-152.617114,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.046803,-153.350746,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.046905,-152.43799,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04713,-151.941347,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.047308,-151.815896,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.047371,-153.181599,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.047439,-151.665066,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.048033,-152.329495,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.048232,-153.326464,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.048249,-152.726171,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.048603,-152.060983,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04885,-152.441789,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.048985,-152.133092,Abrupt,1,NA
Yating Chen et al. 2021,https://doi.org/10.5281/zenodo.4998099,70.049,-151.103,Abrupt,thermokarst,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049072,-153.704666,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049323,-151.721065,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049425,-151.671977,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049481,-151.992484,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049484,-152.074657,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.04949,-151.817442,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049533,-152.053873,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049743,-153.112248,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049964,-153.089841,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.049966,-151.789367,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.050564,-152.821129,Abrupt,2,NA
Jones et al. 2020,https://doi.org/10.1002/ppp.2038,70.05101365,-154.763576,Abrupt,Thermokarst lake,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.051054,-151.96563,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.051228,-152.557223,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.0513,-153.679231,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.051504,-151.67273,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.051673,-153.130478,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.051777,-151.953606,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.051849,-153.72077,Abrupt,2,NA
Jones et al. 2020,https://doi.org/10.1002/ppp.2038,70.0518825,-153.6386664,Abrupt,Thermokarst lake,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.051945,-153.69515,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.052269,-152.47169,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.05228,-153.303602,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.052307,-152.004044,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.05242,-153.704472,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.052664,-151.947758,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.052721,-151.786495,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.052902,-152.040338,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053052,-153.659396,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053479,-152.443918,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053532,-152.148858,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053568,-153.32349,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053666,-152.913116,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053674,-151.915215,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053849,-152.252853,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.053976,-152.963356,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054059,-151.782474,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054061,-151.733507,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054219,-152.948707,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054318,-153.791946,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054334,-152.182743,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054398,-152.992218,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.05445,-151.751097,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054528,-152.044337,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054617,-152.333806,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054655,-153.047136,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054906,-153.429373,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.054921,-152.622495,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.05497,-151.843871,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.055435,-153.40337,Abrupt,2,NA
Yating Chen et al. 2021,https://doi.org/10.5281/zenodo.4998099,70.0555,-154.648,Abrupt,thermokarst,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.055678,-152.031743,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.055693,-152.108308,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.055746,-153.810837,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.055789,-153.650347,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.055831,-152.351273,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.056121,-153.368238,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.056232,-151.678379,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.056252,-152.979053,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.05627,-152.465408,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.056392,-153.701008,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.056449,-152.498385,Abrupt,1,NA
Yating Chen et al. 2021,https://doi.org/10.5281/zenodo.4998099,70.0565,-154.683,Abrupt,thermokarst,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.056809,-151.853763,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057165,-153.360805,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057305,-152.046118,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057414,-153.123523,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057608,-151.930609,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057655,-153.501403,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057726,-152.244428,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057826,-151.99504,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.057877,-153.346087,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058036,-152.110111,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058069,-151.668746,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058243,-152.988917,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058295,-152.230225,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058479,-152.155099,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.05849,-153.669018,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058504,-152.060711,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058765,-152.348929,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058853,-152.510685,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058871,-153.802928,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058901,-152.742225,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.058924,-152.354416,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059457,-153.817349,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059492,-153.746119,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059515,-153.231867,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059637,-153.781068,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059723,-153.67986,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059733,-151.772022,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059753,-152.284372,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.059878,-151.986593,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060145,-153.850232,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060162,-152.627648,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060213,-151.982663,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060307,-151.802951,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060322,-151.872645,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060333,-152.009062,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060465,-152.736085,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060538,-153.396303,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060678,-151.9365,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060696,-152.208539,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.060714,-151.755353,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.06099,-152.000426,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061007,-151.798834,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061172,-151.848806,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061195,-153.06369,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061229,-153.836845,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061351,-151.995027,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061478,-153.358898,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061548,-152.340548,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061647,-151.84694,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061649,-151.621148,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.061775,-151.981447,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.06189,-151.793912,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.062034,-152.204097,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.062047,-151.73549,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.062166,-151.985594,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.0622,-152.467503,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.062247,-152.572913,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.062607,-152.227183,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.062722,-153.176286,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.062919,-152.349246,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063018,-152.452268,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063101,-153.40924,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063136,-152.990746,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063169,-152.707536,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.06342,-152.014092,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063753,-153.342051,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063819,-152.802036,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.06395,-153.267529,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063954,-153.673395,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.063979,-153.795356,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064102,-151.74447,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064173,-153.747652,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064257,-152.355203,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064392,-151.768991,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064409,-151.695446,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064522,-153.032883,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064543,-153.541534,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064604,-152.203592,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064788,-153.09219,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.064958,-153.722094,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.065184,-152.047666,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.065219,-152.6043,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.065471,-153.536472,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.065516,-151.956257,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.06599,-153.828245,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066037,-153.660189,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066111,-153.421593,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066288,-151.775912,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.06641,-152.537764,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066488,-151.693691,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066598,-152.755735,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066842,-153.672892,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066852,-153.728266,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.066957,-152.642693,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.067283,-152.448257,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.067358,-152.170783,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.067652,-152.235137,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.067655,-153.818232,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.067964,-151.693428,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.067973,-152.962475,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.068132,-152.066753,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.068259,-152.378649,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.068538,-152.000871,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.068747,-152.253428,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.068838,-152.342805,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.069008,-152.90044,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.069173,-153.30937,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.069474,-151.602555,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.069627,-153.071183,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.069715,-153.358277,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.070556,-152.104722,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.070874,-152.244583,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.070964,-151.754666,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.071133,-153.698762,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.071259,-152.573949,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.07132,-151.712183,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.071656,-152.389589,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.071751,-153.603994,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.071951,-151.649019,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.072077,-152.526302,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.072462,-151.763026,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.072813,-151.798157,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.072865,-151.590232,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.072897,-153.677825,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.072966,-151.931384,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.073183,-153.689503,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.073326,-153.275075,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.073496,-151.737826,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.073509,-152.206077,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.073555,-153.653382,Abrupt,2,NA
Yating Chen et al. 2021,https://doi.org/10.5281/zenodo.4998099,70.0736,-152.206,Abrupt,thermokarst,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.073636,-152.876704,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.07386,-153.775058,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.073974,-152.435558,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.074022,-153.332315,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.07442,-152.220627,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.074594,-153.419581,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.074686,-153.560411,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.074875,-151.998425,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.074985,-151.749972,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.075047,-153.798835,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.075703,-152.208421,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.075737,-152.528076,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.07584,-151.614165,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.075944,-151.722118,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.076063,-152.568576,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.076873,-153.491222,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.076897,-152.865648,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077048,-153.276428,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077182,-153.156283,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077305,-151.897001,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077365,-153.675321,Abrupt,2,NA
Yating Chen et al. 2021,https://doi.org/10.5281/zenodo.4998099,70.0775,-152.568,Abrupt,thermokarst,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.07777,-152.003377,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077825,-153.484911,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077828,-152.581551,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077926,-152.658757,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.077978,-151.946491,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.078372,-152.492916,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.078415,-153.669142,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.078967,-153.279694,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079062,-152.981146,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079089,-153.515391,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079111,-153.427442,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079442,-153.76437,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079529,-153.356979,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079621,-153.120793,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079629,-151.60825,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.079861,-152.248488,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.080045,-153.233041,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.080108,-153.176356,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.080326,-153.460712,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.080889,-153.433383,Abrupt,1,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.080893,-152.458566,Abrupt,2,NA
Jones & Zuck,doi:10.5066/F7H70CXB,70.081004,-152.197452,Abrupt,1,NA
